job Name,Title,Company,Occupation,Specs,Link
data science,Senior Software Engineer,K Line Europe,Full TimeWork From Home,"['Full TimeWork From HomeExperienced', '5 - 7 Yrs of Exp', 'IT/Software Development', 'APIs', 'AWS', 'SQL', 'NoSQL', 'Node.js', 'React', 'Web Applications', 'SOA', 'RESTful APIs']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mkY9RyfPjk08-Senior-Software-Engineer-K-Line-Europe-Cairo-Egypt
data science,Full Stack Developer (PHP/Laravel+ JavaScript),jmskef,Full Time,"['Full TimeExperienced', '3 - 4 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Other', 'Laravel', 'Laravel 5', 'Laravel PHP', 'Full Stack', 'Information Technology (IT)', 'JavaScript', 'MySQL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/UvTt9qzl62WI-Full-Stack-Developer-PHPLaravel-JavaScript-jmskef-Qalubia-Egypt
data science,Product Designer - Furniture,Riadco 2000,Full Time,"['Full TimeExperienced', '2 - 5 Yrs of Exp', 'R&D/Science', 'Creative/Design/Art', 'Manufacturing/Production', 'Applied Arts', '3d max', 'illustrator', 'Product Design', 'Rhino', 'Furniture', 'AutoCAD']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1Yct0M8BVauA-Product-Designer---Furniture-Riadco-2000-Cairo-Egypt
data science,Mechanical Engineer,Lecico Egypt,Full Time,"['Full TimeEntry Level', '1 - 3 Yrs of Exp', 'Manufacturing/Production', 'Maintenance', 'Mechanical Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nZb3Wuy1K2xU-Mechanical-Engineer-Lecico-Egypt-Alexandria-Egypt
data science,Microsoft Dynamics 365 SCM Functional Consultant,Crystal Mind,Full Time,"['Full TimeExperienced', '3 - 3 Yrs of Exp', 'Business Development', 'IT/Software Development', 'Strategy/Consulting', 'D365', 'Dynamics', 'Dynamics 365', 'Information Technology (IT)', 'Microsoft dynamics 365', 'Microsoft Dynamics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/sOJ8GzI5pluA-Microsoft-Dynamics-365-SCM-Functional-Consultant-Crystal-Mind-Cairo-Egypt
data science,CRM Dynamics Developer,Perfect Presentation,Full Time,"['Full TimeExperienced', '4 - 7 Yrs of Exp', 'IT/Software Development', 'CRM', 'Dynamics', 'developer', 'Dynamics 365', 'Microsoft Dynamics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/CuBUiWXpJnEa-CRM-Dynamics-Developer-Perfect-Presentation-Giza-Egypt
data science,Quality Assurance Engineer,Breadfast,Full Time,"['Full TimeEntry Level', '2 - 4 Yrs of Exp', 'Manufacturing/Production', 'Quality', 'ISO', 'FMCG', 'Engineering', 'Manufacturing', 'quality']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nPbclG2iapqj-Quality-Assurance-Engineer-Breadfast-Cairo-Egypt
data science,Android Developer,Glamera,Full TimeWork From Home,"['Full TimeWork From HomeExperienced', '2 - 5 Yrs of Exp', 'IT/Software Development', 'Agile', 'Android', 'Mobile Development', 'Graph QL', 'Clean Architecture', 'Dependency Injection', 'MVVM']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ZtNCP2oOnKRo-Android-Developer-Glamera-Cairo-Egypt
data science,AI Team Leader,Noases,Full Time,"['Full TimeExperienced', '4 - 4 Yrs of Exp', 'IT/Software Development', 'People Management', 'Project Management', 'Information Technology (IT)', 'Leadership', 'AI']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/4O9uKPoP5fMy-AI-Team-Leader-Noases-Cairo-Egypt
data science,HSE Lead,Dreem Mashreq Foods ,Full Time,"['Full TimeExperienced', '5 - 7 Yrs of Exp', 'Manufacturing/Production', 'Quality', 'Engineering - Other', 'HSE', 'Engineering', 'Safety', 'ISO', 'Manufacturing', 'Quality', 'NEBOSH']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jVhiorFyPiNM-HSE-Lead-Dreem-Mashreq-Foods-Alexandria-Egypt
data science,Backend Dot Net API Developer,Perfect Presentation,Full Time,"['Full TimeExperienced', '5 - 7 Yrs of Exp', 'IT/Software Development', 'API', 'APIs', 'Software', 'Software Development', 'C#', 'Programming']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/xZ0Qz7tKtsUs-Backend-Dot-Net-API-Developer-Perfect-Presentation-Giza-Egypt
data science,AI BI Research Engineer,Ewa ,Full Time,"['Full TimeSenior Management', '5 - 7 Yrs of Exp', 'Engineering - Construction/Civil/Architecture', 'AI', 'Artificial Intelligence', 'Business Intelligence', 'BI']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5JasNijfPCfM-AI-BI-Research-Engineer-Ewa-Cairo-Egypt
data science,Property Management System Admin,Kennah,Full Time,"['Full TimeExperienced', '3 - 5 Yrs of Exp', 'Administration', 'Hospitality/Hotels/Food Services', 'Tourism/Travel', 'Property Management', 'Property', 'Administration', 'System Admin', 'Travel Coordination', 'Travel Planning', 'Travel Management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/DkO45nGrRKCY-Property-Management-System-Admin-Kennah-Cairo-Egypt
data science,Menu Category Lead,Cilantro,Full Time,"['Full TimeExperienced', '4 - 6 Yrs of Exp', 'R&D/Science', 'Business Development', 'Marketing/PR/Advertising', 'Marketing', 'Category Management', 'Market Research']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/dATyc6zYz9Lw-Menu-Category-Lead-Cilantro-Cairo-Egypt
data science,Sr. Network Security Engineer,IP Protocol INC,Full Time,"['Full TimeExperienced', '4 - 6 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Firewall', 'Networking', 'Security', 'Troubleshooting']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/V1pcaXHSsqBM-Sr-Network-Security-Engineer-IP-Protocol-INC-Cairo-Egypt
data science,Mechanical Technical Office Engineer,Upwyde,Full Time,"['Full TimeExperienced', '3 - 5 Yrs of Exp', 'Engineering - Construction/Civil/Architecture', 'Creative/Design/Art', 'Engineering - Mechanical/Electrical', 'AutoCAD', 'Engineering', 'Design', 'Manufacturing', 'Management', 'Mechanical Engineering', 'Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5gmTKps1V84t-Mechanical-Technical-Office-Engineer-Upwyde-Cairo-Egypt
data science,IT Technical Office Senior Engineer,BEDO Company ,Full Time,"['Full TimeExperienced', '1 - 5 Yrs of Exp', 'males_only', 'R&D/Science', 'IT/Software Development', 'Manufacturing/Production', 'Information Technology (IT)', 'IT TECHNICAL', 'IT', 'Technical Office', 'technical', 'senior', 'office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/EVeHIhAyI4hK-IT-Technical-Office-Senior-Engineer-BEDO-Company-Giza-Egypt
data science,ERP Specialist,EAST ,Full Time,"['Full TimeExperienced', '5 - 6 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'ERP', 'Microsoft Dynamics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vlk8agECqFlb-ERP-Specialist-EAST-Cairo-Egypt
data science,OD Consultant (Food or Pharma industry),Outservingplus,Full Time,"['Full TimeManager', '12 - 15 Yrs of Exp', 'Manufacturing/Production', 'HR Certificate', 'Human Resources (HR)', 'OD', 'Organizational Development']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/i9c0gaFYWpqB-OD-Consultant-Food-or-Pharma-industry-Outservingplus-Cairo-Egypt
data science,Back-End Developer,jmskef,Full TimeWork From Home,"['Full TimeWork From HomeExperienced', '3 - 4 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Full Stack Development', 'Laravel PHP', 'JavaScript', 'back-end', 'Information Technology (IT)', 'SQL', 'Database', 'Laravel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jM1z0eMELgyZ-Back-End-Developer-jmskef-Qalubia-Egypt
data science,Sr. DBA Admin,egabi solutions,Full Time,"['Full TimeExperienced', '3 - 5 Yrs of Exp', 'IT/Software Development', 'SQL Server', 'DBA', 'DBA Administrator', 'IT', 'Information Technology (IT)', 'System Administration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ZUfgl8A1nh6r-Sr-DBA-Admin-egabi-solutions-Cairo-Egypt
data science,Senior Admission Officer,Zewail City,Full Time,"['Full TimeExperienced', '5 - 8 Yrs of Exp', 'Administration', 'admission', 'registrar', 'Administration', 'Communication skills', 'Microsoft Office', 'Communication', 'Student']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/s5Q1iujR4WI1-Senior-Admission-Officer-Zewail-City-Giza-Egypt
data science,Senior Cards Operations Officer,Sscegypt,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'Customer Service/Support', 'Operations/Management', 'Operations', 'Accounting', 'Customer Care', 'Customer Service', 'Finance', 'Customer Support', 'Business Administration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/AI8lwMsQB95F-Senior-Cards-Operations-Officer-Sscegypt-Cairo-Egypt
data science,ERPNext Customizer,ASTROCOM LLC-FZ,Work From Home,"['Work From HomeExperienced', '2 - 4 Yrs of Exp', 'IT/Software Development', 'ERPNext', 'ERPNext Customizer', 'ERPNext Impelementation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/gptQhIbWRV8n-ERPNext-Customizer-ASTROCOM-LLC-FZ-Cairo-Egypt
data science,Sales Executive,KnowledgeNet,Full Time,"['Full TimeNot specified', 'Business Development', 'Customer Service/Support', 'Sales/Retail', 'Sales', 'Sales Skills', 'Sales Target', 'Customer Service', 'Customer Support', 'Customer Care', 'Microsoft Office']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/EQYMkuEerGGq-Sales-Executive-KnowledgeNet-Aggregated-Riyadh-Saudi-Arabia
data science,Microbiology section head,LCM North Africa Middle East,Full Time,"['Full TimeManager', '8 - 12 Yrs of Exp', 'Pharmaceutical', 'Microbiology', 'Microbiological', 'Pharmaceutical', 'Laboratory']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/WnAhLk4ArRxF-Microbiology-section-head-LCM-North-Africa-Middle-East-Cairo-Egypt
data science,Digital Marketing Manager,Bluebell Pharmaceuticals ,Full Time,"['Full TimeManager', '7 - 12 Yrs of Exp', 'Marketing/PR/Advertising', 'Media/Journalism/Publishing', 'Digital', 'Digital Marketing', 'Digital Marketing Manager', 'E-Marketing', 'Marketing', 'Social Media', 'digital marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nNYbyI7CmPYn-Digital-Marketing-Manager-Bluebell-Pharmaceuticals-Cairo-Egypt
data science,"Tech Prof-Pinn Geo, Assoc",Halliburton,Full Time,"['Full TimeNot specified', 'Engineering - Mechanical/Electrical', 'cementing', 'engineering', 'mechanical engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/AHhomZiZCl9r-Tech-Prof-Pinn-Geo-Assoc-Halliburton-Abu-Dhabi-United-Arab-Emirates
data science,Banking Operations Officer,Sscegypt,Full Time,"['Full TimeNot specified', 'Administration', 'Customer Service/Support', 'Operations/Management', 'Operations', 'Customer Service', 'Microsoft Office', 'Customer Care', 'Customer Support', 'Management', 'Administration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Dys2Go06QZuK-Banking-Operations-Officer-Sscegypt-Cairo-Egypt
data science,Environmental Expert for Aviation Transportation - SAUDI ARABIA,Bureau Veritas Group,Full Time,"['Full TimeNot specified', 'Logistics/Supply Chain', 'Pharmaceutical', 'computer skills', 'logistics', 'microsoft office', 'pharmaceutical']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/p8hEO05ZV38Q-Environmental-Expert-for-Aviation-Transportation---SAUDI-ARABIA-Bureau-Veritas-Group-Riyadh-Saudi-Arabia
data science,Environmental Expert Marine Transportation - SAUDI ARABIA,Bureau Veritas Group,Full Time,"['Full TimeNot specified', 'Logistics/Supply Chain', 'Operations/Management', 'Pharmaceutical', 'communication skills', 'computer skills', 'cost systems', 'customer service', 'logistics']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/GNNOAMfNZrVw-Environmental-Expert-Marine-Transportation---SAUDI-ARABIA-Bureau-Veritas-Group-Riyadh-Saudi-Arabia
data science,Senior Banking Operations Officer,Sscegypt,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'Customer Service/Support', 'Operations/Management', 'Operations', 'Accounting', 'Customer Care', 'Customer Service', 'Finance', 'Customer Support', 'Business Administration']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/6A2XOQIp8eJJ-Senior-Banking-Operations-Officer-Sscegypt-Cairo-Egypt
data science,CEO Executive Assistant,Egytrans,Full Time,"['Full TimeExperienced', '3 - 8 Yrs of Exp', 'Administration', 'R&D/Science', 'Business Development', 'Administration', 'Marketing', 'Microsoft Office', 'Business Development', 'Office management']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mdDnRL6OS16d-CEO-Executive-Assistant-Egytrans-Cairo-Egypt
data science,"Full time Senior ASP Net Core, Blazor Full Stack Developer",Sinmar Soft ,Full Time,"['Full TimeExperienced', '3 - 10 Yrs of Exp', 'IT/Software Development', 'Project/Program Management', 'Engineering - Telecom/Technology', 'blazor', 'MVC', 'ASP.NET Core', 'c#.net', 'ASP.net MVC 5']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/MBBVZFCJ2XCG-Full-time-Senior-ASP-Net-Core-Blazor-Full-Stack-Developer-Sinmar-Soft-Cairo-Egypt
data science,Quality Assurance Officer | Agriculture,First Grain for Import and Export,Full Time,"['Full TimeExperienced', '5 - 8 Yrs of Exp', 'males_only', 'R&D/Science', 'Manufacturing/Production', 'Quality', 'Agriculture', 'assurance', 'Industry', 'Quality Control', 'Quality Standards', 'Skills', 'Quality Assurance']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/fXT5LWhwYK3k-Quality-Assurance-Officer-Agriculture-First-Grain-for-Import-and-Export-Cairo-Egypt
data science,Environmental Expert for Land Transportation - SAUDI ARABIA,Bureau Veritas Group,Full Time,"['Full TimeNot specified', 'Engineering - Construction/Civil/Architecture', 'Logistics/Supply Chain', 'Pharmaceutical', 'logistics', 'computer skills', 'supply chain', 'architecture', 'land transportation', 'transportation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yhI8YsNZ5trE-Environmental-Expert-for-Land-Transportation---SAUDI-ARABIA-Bureau-Veritas-Group-Riyadh-Saudi-Arabia
data science,Sales Executive,Foodics,Full Time,"['Full TimeExperienced', '1 - 5 Yrs of Exp', 'Hospitality/Hotels/Food Services', 'IT/Software Development', 'Sales/Retail', 'Sales', 'SaaS', 'Food and beverages', 'F&B', 'ERP', 'POS', 'Point of Sales']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/hh2z8AdwbQoz-Sales-Executive-Foodics-Cairo-Egypt
data science,Software Engineer (Spring Boot),EGITRADE,Full Time,"['Full TimeExperienced', '2+ Yrs of Exp', 'IT/Software Development', 'Spring Boot', 'Java', 'Software Engineering', 'Cloud Computing', 'Kubernetes']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/KxNEKp0uNLUn-Software-Engineer-Spring-Boot-EGITRADE-Cairo-Egypt
data science,"Coord, HSE",Halliburton,Full Time,"['Full TimeNot specified', 'Administration', 'Operations/Management', 'Sales/Retail', 'hse', 'management', 'inspections', 'requirements', 'audits']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/klgS3MPqbASw-Coord-HSE-Halliburton-Qatif-Saudi-Arabia
data science,SC QC Associate- Food Safety Specialist- October Plant,Pepsi,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'Logistics/Supply Chain', 'Quality', 'qualifications', 'requirements', 'compliance', 'regulations', 'sanitation']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/PXAEkObMBkr8-SC-QC-Associate--Food-Safety-Specialist--October-Plant-Pepsi-Cairo-Egypt
data science,Senior Java position - onsite,Edentech,Full Time,"['Full TimeExperienced', '5 - 8 Yrs of Exp', 'IT/Software Development', 'Spring Boot', 'JavaScript', 'SQL', 'Agile']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/tS7aCCvdSAcB-Senior-Java-position---onsite-Edentech-Cairo-Egypt
data science,Junior Patent Agent,Eldib & Co,Full Time,"['Full TimeEntry Level', '2 - 3 Yrs of Exp', 'Pharmaceutical', 'Chemistry', 'Physics', 'Patents', 'Engineering', 'Biology']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/o4D8iy3PUjy2-Junior-Patent-Agent-Eldib-Co-Cairo-Egypt
data science,Media Buyer,Happy Vision,Full Time,"['Full TimeExperienced', '3 - 8 Yrs of Exp', 'Marketing/PR/Advertising', 'Sales/Retail', 'Media/Journalism/Publishing', 'business', 'Communication skills', 'Marketing', 'Microsoft Office', 'Social Media', 'Ecommerce', 'Advertising Media']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/QKBKYv4Q8X6h-Media-Buyer-Happy-Vision-Giza-Egypt
data science,Water Treatment Chemist,Confidential,Full Time,"['Full TimeEntry Level', '2 - 5 Yrs of Exp', 'R&D/Science', 'Water Treatment', 'Chemistry', 'Laboratory']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/EHkrcee6pL7w-Water-Treatment-Chemist-Sharqia-Egypt
data science,Payer and Access Evidence Specialist,Roche,Full Time,"['Full TimeNot specified', 'Marketing/PR/Advertising', 'Medical/Healthcare', 'Pharmaceutical', 'marketing', 'pharmacy', 'medicine', 'pharmaceutical']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Vmkhs2HYSQ06-Payer-and-Access-Evidence-Specialist-Roche-Cairo-Egypt
data science,Senior Environmental & Sustainability Specialist,INTEGRAL Consult ,Full Time,"['Full TimeExperienced', '5 - 10 Yrs of Exp', 'Strategy/Consulting', 'carbon footprint', 'sustainability', 'Environmental Engineering', 'greenhouse gases', 'Auditing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/FG49dfGint9I-Senior-Environmental-Sustainability-Specialist-INTEGRAL-Consult-Cairo-Egypt
data science,Senior Software Sales Executive - Banking Investment,KnowledgeNet,Full Time,"['Full TimeNot specified', 'Customer Service/Support', 'IT/Software Development', 'Sales/Retail', 'Sales', 'Sales Skills', 'Sales Target', 'Customer Service', 'Customer Support', 'Information Technology (IT)', 'Customer Care']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/snRbtOpplUbB-Senior-Software-Sales-Executive---Banking-Investment-KnowledgeNet-Riyadh-Saudi-Arabia
data science,F&B Quality Officer,Kode Clubs Hassan Allam Sports Clubs,Full Time,"['Full TimeExperienced', '2 - 3 Yrs of Exp', 'Hospitality/Hotels/Food Services', 'Sports and Leisure', 'food safety', 'F&B', 'Food', 'Quality Assurance', 'Quality Control', 'Food Safety Management', 'Food & Beverage', 'Food Hygiene']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/BN2VvIqvg69I-FB-Quality-Officer-Kode-Clubs---Hassan-Allam-Sports-Clubs-Cairo-Egypt
data science,Senior Flutter Developer,Confidential,Full Time,"['Full TimeExperienced', '5 - 10 Yrs of Exp', 'IT/Software Development', 'Android Development', 'Flutter', 'APIs', 'Software Development', 'iOS', 'Android', 'Github', 'Information Technology (IT)', 'Flutter developer']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qENVoAWTWF60-Senior-Flutter-Developer-Cairo-Egypt
data science,IT Support Technician,MTS Logistics,Full Time,"['Full TimeExperienced', '2 - 3 Yrs of Exp', 'Installation/Maintenance/Repair', 'IT/Software Development', 'computer', 'IT', 'Software', 'Technical Support', 'English', 'Information Technology (IT)', 'Computer Hardware']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rKVjGWbOiKpB-IT-Support-Technician-MTS-Logistics-Alexandria-Egypt
data science,OTT Content Acquisition and Marketing Manager,Ooredoo,Full Time,"['Full TimeNot specified', 'Writing/Editorial', 'Marketing/PR/Advertising', 'Media/Journalism/Publishing', 'marketing', 'social media', 'e-marketing', 'media', 'advertising', 'content', 'digital media']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/9w1X1GzOHkkv-OTT-Content-Acquisition-and-Marketing-Manager-Ooredoo-Doha-Qatar
data science,Java Developer,EGITRADE,Full Time,"['Full TimeExperienced', '2+ Yrs of Exp', 'IT/Software Development', 'Spring Boot', 'Java', 'Software Engineering', 'Cloud Computing', 'Kubernetes']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rpkyE7MSSOz6-Java-Developer-EGITRADE-Cairo-Egypt
data science,Head of Engineering,Nathan & Nathan,Full Time,"['Full TimeNot specified', 'Engineering - Construction/Civil/Architecture', 'Installation/Maintenance/Repair', 'Engineering - Mechanical/Electrical', 'Engineering', 'Mechanical Engineering', 'Management', 'Project Management', 'Maintenance', 'FMCG', 'Civil Engineering']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/P16MtG2SiFqn-Head-of-Engineering-Nathan-Nathan-Dubai-United-Arab-Emirates
data science,Sales Account Manager - Diagnostics,Roche,Full Time,"['Full TimeNot specified', 'Business Development', 'Customer Service/Support', 'Sales/Retail', 'Sales', 'Sales Skills', 'Sales Target', 'Customer Service', 'Customer Support', 'Customer Care', 'Marketing']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/snvkPLM4NZYU-Sales-Account-Manager---Diagnostics-Roche-Riyadh-Saudi-Arabia
data science,Senior Zoho Developer - Remote job,Happenize,Full Time,"['Full TimeExperienced', '3 - 10 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Zoho CRM', 'zoho developer', 'Software Development', 'Web Development', 'Automation', 'APIs', 'API']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/w8McrHNDYLAs-Senior-Zoho-Developer---Remote-job-Happenize-Dubai-United-Arab-Emirates
data science,Sales Support Coordinator,IQVIA,Full Time,"['Full TimeNot specified', 'Administration', 'Customer Service/Support', 'Sales/Retail', 'Sales', 'Sales Skills', 'Customer Service', 'Administration', 'Customer Support', 'Customer Care', 'Sales Target']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/r6JO6ooQKyzl-Sales-Support-Coordinator-IQVIA-Cairo-Egypt
data science,Senior Software Sales Executive - Banking Investment,KnowledgeNet,Full Time,"['Full TimeNot specified', 'Customer Service/Support', 'IT/Software Development', 'Sales/Retail', 'Sales', 'Sales Skills', 'Sales Target', 'Customer Service', 'Customer Support', 'Information Technology (IT)', 'Customer Care']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ZvcK1otHyEmM-Senior-Software-Sales-Executive---Banking-Investment-KnowledgeNet-Aggregated-Cairo-Egypt
data science,Academic Manager,Egyptian Cultural Center,Full Time,"['Full TimeManager', '3 - 5 Yrs of Exp', 'R&D/Science', 'Education/Teaching', 'Academic', 'business', 'Education', 'MBA', 'TOT', 'Training', 'Teaching', 'Operations']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/kBj8aDzeh6V4-Academic-Manager-Egyptian-Cultural-Center-Cairo-Egypt
data science,Early Career Baker Hughes Opportunities 2024,Baker Hughes,Full Time,"['Full TimeNot specified', 'Engineering - Construction/Civil/Architecture', 'Engineering - Mechanical/Electrical', 'Engineering - Oil & Gas/Energy', 'energy', 'baker', 'engineering', 'industrial', 'fuel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cNEfaShl6Q3h-Early-Career-Baker-Hughes-Opportunities-2024-Baker-Hughes-Dubai-United-Arab-Emirates
data science,Reporting Manager,Jacobs Engineering Group Inc,Full Time,"['Full TimeNot specified', 'Accounting/Finance', 'Administration', 'Operations/Management', 'Finance', 'Accounting', 'Financial Management', 'Financial Analysis', 'Reporting', 'Microsoft Office', 'Financial Reporting']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/Pu0o4beDEz60-Reporting-Manager-Jacobs-Engineering-Group-Inc-Riyadh-Saudi-Arabia
data science,"Marketing Senior Manager, NCB & Innovation",Pepsi,Full Time,"['Full TimeNot specified', 'Marketing/PR/Advertising', 'Sales/Retail', 'Media/Journalism/Publishing', 'Marketing', 'E-marketing', 'Market Research', 'Media', 'Social Media', 'Advertising', 'Branding']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qo2al52zRXwp-Marketing-Senior-Manager-NCB-Innovation-Pepsi-Riyadh-Saudi-Arabia
data science,Franchise Hotel - IT Supervisor,InterContinental Hotels Group,Full Time,"['Full TimeNot specified', 'Administration', 'Hospitality/Hotels/Food Services', 'Sales/Retail', 'hotels', 'microsoft office', 'tourism', 'administration', 'hospitality', 'travel']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/nFgVKcP7aBXI-Franchise-Hotel---IT-Supervisor-InterContinental-Hotels-Group-Aggregated-Dubai-United-Arab-Emirates
data science,BRM & PMO HEAD,Commercial International Group,Full Time,"['Full TimeNot specified', 'Business Development', 'Customer Service/Support', 'Sales/Retail', 'BRM', 'CRM', 'Sales', 'Sales Skills', 'Sales Target', 'Microsoft Office', 'Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/mvgwV070CKdm-BRM-PMO-HEAD-Commercial-International-Group-Cairo-Egypt
business intelligence,Business Intelligence Support Specialist,Vodafone Egypt,Full Time,"['Full TimeNot specified', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'SQL', 'Software Engineering', 'Business Development', 'Customer Care', 'Customer Service']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/3lLrtM0u7bUd-Business-Intelligence-Support-Specialist-Vodafone---Egypt-Cairo-Egypt
business intelligence,R&D And Business Intelligence Specialist,Blackstone eIT,Full TimeWork From Home,"['Full TimeWork From HomeNot specified', 'R&D/Science', 'IT/Software Development', 'Engineering - Telecom/Technology', 'R&amp;D', 'Science', 'Engineering', 'Information Technology (IT)', 'Computer Science', 'Research', 'Pharmacy']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/aLbFYGqpWL82-RD-And-Business-Intelligence-Specialist-Blackstone-eIT-Cairo-Egypt
business intelligence,R/D & Business Intelligence Specialist,Blackstone eIT,Full TimeWork From Home,"['Full TimeWork From HomeNot specified', 'R&D/Science', 'IT/Software Development', 'Pharmaceutical', 'R&amp;D', 'Science', 'Engineering', 'Research', 'Pharmacy', 'Information Technology (IT)', 'Production']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/hscxA64pcGs2-RD-Business-Intelligence-Specialist-Blackstone-eIT-Cairo-Egypt
business intelligence,Business Intelligence Engineer,Amazon Middle East and North Africa FZ-LLC F52,Full Time,"['Full TimeNot specified', 'Business Development', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Engineering', 'Business Intelligence', 'Business Development', 'SQL', 'BI']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/CZIAACoRzDeJ-Business-Intelligence-Engineer-Amazon-Middle-East-and-North-Africa-FZ-LLC---F52-Dubai-United-Arab-Emirates
business intelligence,Business Intelligence Lead,Abdullah Abdulghani & Bros.Co. (AAB),Full Time,"['Full TimeNot specified', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Business Intelligence', 'SQL', 'BI', 'Engineering', 'ETL']",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/c3Ka0J4lgky1-Business-Intelligence-Lead-Abdullah-Abdulghani-Bros-Co-AAB-Doha-Qatar
